url,,url,exchange,preference,class,type
trousdalecountytn.gov,10117,trousdalecountytn.gov,aspmx.l.google.com.,1,IN,MX
troutdaleoregon.gov,7018,troutdaleoregon.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
troutmannc.gov,7020,troutmannc.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
troyal.gov,7022,troyal.gov,kalmservices-net-1.fortimailcloud.com.,10,IN,MX
troymi.gov,7024,troymi.gov,troymi-gov.mail.protection.outlook.com.,0,IN,MX
troyny.gov,7025,troyny.gov,d175071a.ess.barracudanetworks.com.,10,IN,MX
troyohio.gov,7027,troyohio.gov,troyohio-gov.mail.protection.outlook.com.,0,IN,MX
troypolicemo.gov,7028,troypolicemo.gov,troypolicemo-gov.mail.protection.outlook.com.,0,IN,MX
troytn.gov,7033,troytn.gov,aspmx.l.google.com.,1,IN,MX
troytwpdelawareoh.gov,10122,troytwpdelawareoh.gov,troytwpdelawareoh-gov.mail.protection.outlook.com.,0,IN,MX
troywalworthwi.gov,7037,troywalworthwi.gov,aspmx.l.google.com.,1,IN,MX
troywistcroix.gov,7039,troywistcroix.gov,baldwin-telecom-mx.email-protect.gosecure.net.,100,IN,MX
trpa.gov,11872,trpa.gov,mail.trpa.gov.,0,IN,MX
truman.gov,11431,truman.gov,truman-gov.mail.protection.outlook.com.,0,IN,MX
trumanlibrary.gov,11479,trumanlibrary.gov,us.etp.fireeyegov.com.,10,IN,MX
trumansburg-ny.gov,7040,trumansburg-ny.gov,trumansburgny-gov02i.mail.protection.outlook.com.,0,IN,MX
trumbull-ct.gov,7041,trumbull-ct.gov,d252277a.ess.barracudanetworks.com.,20,IN,MX
trumplibrary.gov,11480,trumplibrary.gov,us.etp.fireeyegov.com.,10,IN,MX
trumpwhitehouse.gov,11481,trumpwhitehouse.gov,us.etp.fireeyegov.com.,10,IN,MX
truro-ma.gov,7043,truro-ma.gov,truroma-gov01c.mail.protection.outlook.com.,10,IN,MX
trussville.gov,7044,trussville.gov,d279035b.ess.barracudanetworks.com.,99,IN,MX
tryonnc.gov,7046,tryonnc.gov,tryonnc-gov.mail.protection.outlook.com.,0,IN,MX
tsc.gov,11009,tsc.gov,mx-east-cloud.fbi.gov.,10,IN,MX
tsp.gov,11304,tsp.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
tsptest.gov,11305,tsptest.gov,tsptest.gov.,0,IN,MX
tswg.gov,10556,tswg.gov,ironport.tswg.gov.,10,IN,MX
ttb.gov,11154,ttb.gov,cwmailhub1in.treasury.gov.,10,IN,MX
ttd.gov,7047,ttd.gov,d306756a.ess.barracudanetworks.com.,0,IN,MX
tualatin.gov,7050,tualatin.gov,us-smtp-inbound-1.mimecast.com.,5,IN,MX
tuckerga.gov,7052,tuckerga.gov,d117759a.ess.barracudanetworks.com.,0,IN,MX
tucsonaz.gov,7053,tucsonaz.gov,mxb-00599b01.gslb.pphosted.com.,10,IN,MX
tuftonboronh.gov,7055,tuftonboronh.gov,tuftonboronh-gov.mail.protection.outlook.com.,0,IN,MX
tukwilawa.gov,7056,tukwilawa.gov,usb-smtp-inbound-2.mimecast.com.,10,IN,MX
tulalip-nsn.gov,13844,tulalip-nsn.gov,mx2.tulalipdata.com.,20,IN,MX
tulalip.gov,13842,tulalip.gov,mx2.tulalipdata.com.,10,IN,MX
tulaliptribes-nsn.gov,13845,tulaliptribes-nsn.gov,mail.tulalipdata.com.,10,IN,MX
tulerivertribe-nsn.gov,13848,tulerivertribe-nsn.gov,d289829a.ess.barracudanetworks.com.,0,IN,MX
tulia-tx.gov,7060,tulia-tx.gov,mx1c25.carrierzone.com.,10,IN,MX
tullahomatn.gov,7064,tullahomatn.gov,mx1.emailsrvr.com.,10,IN,MX
tunktwppolice.gov,7065,tunktwppolice.gov,tunktwppolice-gov.mail.protection.outlook.com.,0,IN,MX
tupeloms.gov,7066,tupeloms.gov,tupeloms-gov.mail.protection.outlook.com.,0,IN,MX
turlockca.gov,7067,turlockca.gov,turlockca-gov.mail.protection.outlook.com.,10,IN,MX
turneroregon.gov,7068,turneroregon.gov,turneroregon-gov.mail.protection.outlook.com.,0,IN,MX
tusayan-az.gov,7069,tusayan-az.gov,tusayanaz-gov01i.mail.protection.outlook.com.,10,IN,MX
tusayanaz.gov,7070,tusayanaz.gov,tusayanaz.gov.,0,IN,MX
tuscaloosa-al.gov,7071,tuscaloosa-al.gov,tuscaloosaal-gov02e.mail.protection.outlook.com.,10,IN,MX
tuskegeealabama.gov,7072,tuskegeealabama.gov,tuskegeealabama-gov.mail.protection.outlook.com.,0,IN,MX
tuttleok.gov,7073,tuttleok.gov,aspmx.l.google.com.,1,IN,MX
tuxedopark-ny.gov,7078,tuxedopark-ny.gov,tuxedoparkny-gov02e.mail.protection.outlook.com.,0,IN,MX
tva.gov,11580,tva.gov,tva-gov.mail.protection.outlook.com.,0,IN,MX
tvaoig.gov,11582,tvaoig.gov,tvaoig-gov.mail.protection.outlook.com.,10,IN,MX
twinlakeswi.gov,7079,twinlakeswi.gov,twinlakeswi-gov.mail.protection.outlook.com.,10,IN,MX
twoharborsmn.gov,7080,twoharborsmn.gov,twoharborsmn-gov.mail.protection.outlook.com.,0,IN,MX
twpoceannj.gov,7081,twpoceannj.gov,d229599a.ess.barracudanetworks.com.,10,IN,MX
tx.gov,13367,tx.gov,emu.tx.net.,10,IN,MX
txag.gov,13360,txag.gov,txag-gov.mail.protection.outlook.com.,0,IN,MX
txbulliondepository.gov,13361,txbulliondepository.gov,spam.usgoldbureau.com.,5,IN,MX
txcourts.gov,13363,txcourts.gov,txcourts-gov.mail.protection.outlook.com.,0,IN,MX
txdmv.gov,13364,txdmv.gov,mxb-00742201.gslb.gpphosted.com.,10,IN,MX
txdot.gov,13366,txdot.gov,txdot-gov.mail.protection.outlook.com.,0,IN,MX
txhb.gov,12258,txhb.gov,d302074b.ess.barracudanetworks.com.,10,IN,MX
txoag.gov,13368,txoag.gov,txoag-gov.mail.protection.outlook.com.,0,IN,MX
tylermn.gov,7083,tylermn.gov,tylermn-gov.mail.protection.outlook.com.,0,IN,MX
tylertexas.gov,7084,tylertexas.gov,tylertexas-gov.mail.protection.outlook.com.,0,IN,MX
tyngsboroughma.gov,7088,tyngsboroughma.gov,aspmx.l.google.com.,0,IN,MX
tyringham-ma.gov,7090,tyringham-ma.gov,mailcenter1.whatifnet.com.,10,IN,MX
ucia.gov,10441,ucia.gov,mail1.cia.gov.,10,IN,MX
ucr.gov,11873,ucr.gov,mx1.emailsrvr.com.,10,IN,MX
uctx.gov,7092,uctx.gov,d242781a.ess.barracudanetworks.com.,10,IN,MX
udall.gov,11453,udall.gov,udall-gov.mail.protection.outlook.com.,0,IN,MX
ugov.gov,11197,ugov.gov,post1.intelink.gov.,20,IN,MX
uintah.gov,10123,uintah.gov,aspmx.l.google.com.,1,IN,MX
ukb-nsn.gov,13849,ukb-nsn.gov,spamtitan2.jdyoung.com.,0,IN,MX
ukraineoversight.gov,10560,ukraineoversight.gov,pri-jeemsg.eemsg.mail.mil.,10,IN,MX
ulstercountyny.gov,10128,ulstercountyny.gov,ulstercountyny-gov.mail.protection.outlook.com.,0,IN,MX
umatilla.gov,7094,umatilla.gov,umatilla-gov.mail.protection.outlook.com.,0,IN,MX
umatillacounty.gov,10131,umatillacounty.gov,aspmx.l.google.com.,1,IN,MX
umitribe.gov,13851,umitribe.gov,umitribe-gov.mail.protection.outlook.com.,10,IN,MX
umripd.gov,12260,umripd.gov,inbound-smtp.us-east-1.amazonaws.com.,10,IN,MX
underhillvt.gov,7096,underhillvt.gov,d96687a.ess.barracudanetworks.com.,10,IN,MX
unicoicountytn.gov,10135,unicoicountytn.gov,mx1.emailsrvr.com.,10,IN,MX
unicor.gov,11011,unicor.gov,mx-dc2.usdoj.gov.,10,IN,MX
unionbeachnj.gov,7097,unionbeachnj.gov,aspmx.l.google.com.,1,IN,MX
unioncity-in.gov,7101,unioncity-in.gov,webmail.unioncity-in.gov.,5,IN,MX
unioncityok.gov,7102,unioncityok.gov,mail.unioncityok.gov.,0,IN,MX
unioncitytn.gov,7103,unioncitytn.gov,unioncitytn-gov.mail.protection.outlook.com.,0,IN,MX
unioncounty-fl.gov,10136,unioncounty-fl.gov,mx2.hc6309-60.iphmx.com.,0,IN,MX
unioncountyga.gov,10138,unioncountyga.gov,mx.unioncountyga.gov.,30,IN,MX
unioncountyil.gov,10142,unioncountyil.gov,mail1.mayernetworks.com.,0,IN,MX
unioncountyilcourts.gov,10139,unioncountyilcourts.gov,mail1.mayernetworks.com.,10,IN,MX
unioncountyiowa.gov,10144,unioncountyiowa.gov,unioncountyiowa-gov.mx1.arsmtp.com.,10,IN,MX
unioncountyky.gov,10145,unioncountyky.gov,unioncountyky-gov.mail.protection.outlook.com.,0,IN,MX
unioncountync.gov,10151,unioncountync.gov,unioncountync-gov.mail.protection.outlook.com.,3,IN,MX
unioncountyncelections.gov,10147,unioncountyncelections.gov,ASPMX.L.GOOGLE.COM.,1,IN,MX
unioncountyohio.gov,10153,unioncountyohio.gov,mx1-us1.ppe-hosted.com.,50,IN,MX
unioncountyor.gov,10155,unioncountyor.gov,unioncountyor-gov.mail.protection.outlook.com.,0,IN,MX
unioncountytn.gov,10157,unioncountytn.gov,mx1.emailsrvr.com.,10,IN,MX
unionflpa.gov,10159,unionflpa.gov,mx1.hc6309-60.iphmx.com.,10,IN,MX
uniongapwa.gov,7104,uniongapwa.gov,uniongapwa-gov.mail.protection.outlook.com.,100,IN,MX
unionmissouri.gov,7105,unionmissouri.gov,unionmissouri-gov.mail.protection.outlook.com.,0,IN,MX
unionspringsal.gov,7106,unionspringsal.gov,unionspringsal-gov.mail.protection.outlook.com.,0,IN,MX
unityor.gov,10160,unityor.gov,unityor-gov.mail.protection.outlook.com.,0,IN,MX
unk.gov,7107,unk.gov,mail.unk.gov.,0,IN,MX
unnpp.gov,10657,unnpp.gov,mxb-002b4101.gslb.gpphosted.com.,10,IN,MX
uplandca.gov,7108,uplandca.gov,uplandca-gov.mail.protection.outlook.com.,0,IN,MX
uplandsparkmo.gov,7109,uplandsparkmo.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
upperarlingtonoh.gov,7111,upperarlingtonoh.gov,relay.uaoh.net.,10,IN,MX
uppermarlboromd.gov,7112,uppermarlboromd.gov,uppermarlboromd-gov.mail.protection.outlook.com.,10,IN,MX
uppersiouxcommunity-nsn.gov,13852,uppersiouxcommunity-nsn.gov,d242622a.ess.barracudanetworks.com.,10,IN,MX
uppersiouxpolice-nsn.gov,13854,uppersiouxpolice-nsn.gov,d200957a.ess.barracudanetworks.com.,10,IN,MX
upperuwchlan-pa.gov,7115,upperuwchlan-pa.gov,mailrelay.help-now.com.,10,IN,MX
uptonma.gov,7116,uptonma.gov,d248930b.ess.barracudanetworks.com.,10,IN,MX
urbanail.gov,7119,urbanail.gov,mail.urbanaillinois.us.,10,IN,MX
urbannava.gov,7124,urbannava.gov,aspmx.l.google.com.,0,IN,MX
us-cert.gov,10914,us-cert.gov,smtp3.us-cert.gov.,10,IN,MX
usadf.gov,11591,usadf.gov,usadf-gov.mail.protection.outlook.com.,0,IN,MX
usagm.gov,11595,usagm.gov,usagm-gov.mail.protection.outlook.com.,0,IN,MX
usaid.gov,11634,usaid.gov,aspmx.l.google.com.,1,IN,MX
usajobs.gov,11535,usajobs.gov,cust45693-1.in.mailcontrol.com.,10,IN,MX
usandc.gov,10563,usandc.gov,mnsa-esa-001azu.altusandc.gov.,5,IN,MX
usap.gov,11508,usap.gov,primary.us.etp.fireeyegov.com.,10,IN,MX
usastaffing.gov,11537,usastaffing.gov,cust45693-2.in.mailcontrol.com.,10,IN,MX
usbg.gov,11701,usbg.gov,mx01.aoc.gov.,5,IN,MX
usbr.gov,11098,usbr.gov,usbr-gov.mail.protection.outlook.com.,20,IN,MX
usc.gov,11677,usc.gov,email.uscourts.gov.,10,IN,MX
uscapital.gov,11703,uscapital.gov,mx02.aoc.gov.,5,IN,MX
uscapitol.gov,11705,uscapitol.gov,mx01.aoc.gov.,5,IN,MX
uscc.gov,11828,uscc.gov,d240618a.ess.barracudanetworks.com.,10,IN,MX
usccr.gov,11640,usccr.gov,west.smtp.mx.exch029.serverdata.net.,5,IN,MX
uscg.gov,10919,uscg.gov,pri-jeemsg.eemsg.mail.mil.,10,IN,MX
uscirf.gov,11641,uscirf.gov,uscirf.gov.1.0001.arsmtp.com.,10,IN,MX
uscourts.gov,11679,uscourts.gov,mail1.uscourts.gov.,20,IN,MX
uscp.gov,11826,uscp.gov,mxb-00830301.gslb.gpphosted.com.,5,IN,MX
uscurrency.gov,11293,uscurrency.gov,outmail01.federalreserve.gov.,10,IN,MX
usda.gov,11658,usda.gov,usda-gov.mail.protection.outlook.com.,10,IN,MX
usdoj.gov,11013,usdoj.gov,mx-da6.usdoj.gov.,10,IN,MX
usds.gov,11242,usds.gov,grid1f6.gseg.att.com.,10,IN,MX
userra.gov,11015,userra.gov,mx-da6.usdoj.gov.,10,IN,MX
usgcrp.gov,11609,usgcrp.gov,aspmx.l.google.com.,1,IN,MX
usgs.gov,11099,usgs.gov,usgs-gov.mail.protection.outlook.com.,0,IN,MX
ushmm.gov,11613,ushmm.gov,aspmx.l.google.com.,1,IN,MX
usich.gov,11621,usich.gov,usich-gov.mail.protection.outlook.com.,0,IN,MX
usip.gov,11617,usip.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
usitc.gov,11624,usitc.gov,usitc-gov.mail.protection.outlook.com.,5,IN,MX
usitcoig.gov,11625,usitcoig.gov,usitcoig-gov.mail.protection.outlook.com.,0,IN,MX
usmarshals.gov,11017,usmarshals.gov,mx-da6.usdoj.gov.,10,IN,MX
usmint.gov,11156,usmint.gov,cemailhub1in.treasury.gov.,10,IN,MX
uspis.gov,11626,uspis.gov,uspis-gov.mail.protection.outlook.com.,10,IN,MX
usprobation.gov,11683,usprobation.gov,aspmx.l.google.com.,10,IN,MX
usps.gov,11627,usps.gov,usps-gov.mail.protection.outlook.com.,10,IN,MX
uspsoig.gov,11628,uspsoig.gov,uspsoig-gov.mail.protection.outlook.com.,0,IN,MX
uspto.gov,10511,uspto.gov,uspto-gov.mail.protection.outlook.com.,5,IN,MX
ussc.gov,11687,ussc.gov,ussc-gov.mail.protection.outlook.com.,20,IN,MX
usss.gov,10920,usss.gov,mail.usss.gov.,10,IN,MX
ustaxcourt.gov,11688,ustaxcourt.gov,ustaxcourt-gov.mail.protection.outlook.com.,0,IN,MX
ustda.gov,11629,ustda.gov,ustda-gov.mail.protection.outlook.com.,0,IN,MX
ustr.gov,11245,ustr.gov,mailhost1.whmo.mil.,105,IN,MX
utah.gov,13369,utah.gov,aspmx.l.google.com.,10,IN,MX
utahcounty.gov,10161,utahcounty.gov,d263642a.ess.barracudanetworks.com.,0,IN,MX
utahfireinfo.gov,11101,utahfireinfo.gov,dprhcp251.doteasy.com.,10,IN,MX
utahlake.gov,12261,utahlake.gov,smtp.google.com.,1,IN,MX
utahtrust.gov,12262,utahtrust.gov,utahtrust-gov.mail.protection.outlook.com.,0,IN,MX
utcourts.gov,13378,utcourts.gov,mx2.hc2769-55.iphmx.com.,3,IN,MX
utica-il.gov,7126,utica-il.gov,uticail-gov01c.mail.protection.outlook.com.,0,IN,MX
uticaohio.gov,7892,uticaohio.gov,mail.uticaohio.gov.,0,IN,MX
utleg.gov,12263,utleg.gov,utleg-gov.mail.protection.outlook.com.,10,IN,MX
uvaldetx.gov,7127,uvaldetx.gov,mail.mailroute.net.,0,IN,MX
uxbridge-ma.gov,7128,uxbridge-ma.gov,uxbridgema-gov02b.mail.protection.outlook.com.,0,IN,MX
va.gov,11185,va.gov,mx20.va.gov.,10,IN,MX
vacourts.gov,13382,vacourts.gov,oesmta1.courts.state.va.us.,10,IN,MX
vail.gov,7130,vail.gov,vail-gov.mx1.arsmtp.com.,10,IN,MX
valdesenc.gov,7131,valdesenc.gov,valdesenc-gov.mail.protection.outlook.com.,0,IN,MX
valdezak.gov,7132,valdezak.gov,d218986a.ess.barracudanetworks.com.,10,IN,MX
valentinene.gov,7134,valentinene.gov,valentinene-gov.mail.protection.outlook.com.,0,IN,MX
vallejo.gov,7135,vallejo.gov,mxa-0085e501.gslb.pphosted.com.,10,IN,MX
valleycountymt.gov,10163,valleycountymt.gov,d160065a.ess.barracudanetworks.com.,1,IN,MX
valleycountyne.gov,10165,valleycountyne.gov,valleycountyne-gov.mail.protection.outlook.com.,0,IN,MX
valparaisoin.gov,7137,valparaisoin.gov,valparaisoin-gov.mail.protection.outlook.com.,0,IN,MX
vanburencounty-mi.gov,10167,vanburencounty-mi.gov,mxa-00565f01.gslb.pphosted.com.,10,IN,MX
vanburencountyia.gov,10166,vanburencountyia.gov,mail.pcsia.net.,0,IN,MX
vanburencountymi.gov,10169,vanburencountymi.gov,mxb-00565f01.gslb.pphosted.com.,10,IN,MX
vandenbroekwi.gov,7142,vandenbroekwi.gov,aspmx.l.google.com.,1,IN,MX
vanmeteria.gov,7143,vanmeteria.gov,vanmeteria-gov.mail.protection.outlook.com.,0,IN,MX
vantx.gov,7144,vantx.gov,vantx.gov.1.0001.arsmtp.com.,10,IN,MX
vanwertcountyohio.gov,10171,vanwertcountyohio.gov,vanwertcountyohio-gov.mail.protection.outlook.com.,10,IN,MX
vbhil.gov,7151,vbhil.gov,ASPMX.L.GOOGLE.COM.,10,IN,MX
vcf.gov,11019,vcf.gov,mx-jdcw.usdoj.gov.,10,IN,MX
vehiclehistory.gov,11021,vehiclehistory.gov,mx-da6.usdoj.gov.,10,IN,MX
venangocountypa.gov,10172,venangocountypa.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
venetaoregon.gov,7155,venetaoregon.gov,ci-veneta-or-us.mail.protection.outlook.com.,5,IN,MX
venicefl.gov,7157,venicefl.gov,venicefl-gov.mail.protection.outlook.com.,0,IN,MX
vercountyil.gov,10174,vercountyil.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
vermont.gov,13384,vermont.gov,vermont-gov.mail.protection.outlook.com.,0,IN,MX
vermonttreasurer.gov,13385,vermonttreasurer.gov,ent-mail02-in.dii.state.vt.us.,0,IN,MX
vermontville-mi.gov,7158,vermontville-mi.gov,vermontvillemi-gov03b.mail.protection.outlook.com.,0,IN,MX
vermontvilletownshipmi.gov,7160,vermontvilletownshipmi.gov,vermontvilletownshipmi-gov.mail.protection.outlook.com.,0,IN,MX
vernal.gov,7164,vernal.gov,aspmx.l.google.com.,1,IN,MX
vernon-ct.gov,7166,vernon-ct.gov,mxa-003d3d01.gslb.pphosted.com.,10,IN,MX
vernonia-or.gov,7168,vernonia-or.gov,vernoniaor-gov02b.mail.eo.outlook.com.,0,IN,MX
vernontwp-pa.gov,7169,vernontwp-pa.gov,vernontwppa-gov02c.mail.protection.outlook.com.,0,IN,MX
vernontx.gov,7173,vernontx.gov,usa.mx1.mailanyone.net.,10,IN,MX
vernonvt.gov,7174,vernonvt.gov,vernonvt-gov.mail.protection.outlook.com.,0,IN,MX
veronanj.gov,7175,veronanj.gov,aspmx.l.google.com.,1,IN,MX
vestalny.gov,7180,vestalny.gov,vestalny-gov.mail.protection.outlook.com.,0,IN,MX
vi.gov,13390,vi.gov,vi-gov.mail.protection.outlook.com.,0,IN,MX
victoriacountytx.gov,10177,victoriacountytx.gov,usb-smtp-inbound-1.mimecast.com.,1,IN,MX
victoriamn.gov,7181,victoriamn.gov,victoriamn-gov.mail.protection.outlook.com.,0,IN,MX
victoriatx.gov,7183,victoriatx.gov,us-smtp-inbound-1.mimecast.com.,0,IN,MX
victoridaho.gov,7185,victoridaho.gov,mx1-us1.ppe-hosted.com.,0,IN,MX
victorvilleca.gov,7187,victorvilleca.gov,mx2.hc5097-26.iphmx.com.,1,IN,MX
victorygardensnj.gov,7189,victorygardensnj.gov,mail.victorygardensnj.gov.,0,IN,MX
vidaliaga.gov,7192,vidaliaga.gov,mailstream-central.mxrecord.mx.,5,IN,MX
vidaliala.gov,7193,vidaliala.gov,vidaliala-gov.mail.protection.outlook.com.,0,IN,MX
vidol.gov,13389,vidol.gov,vidol-gov.mail.protection.outlook.com.,10,IN,MX
viejas-nsn.gov,13856,viejas-nsn.gov,usb-smtp-inbound-1.mimecast.com.,10,IN,MX
viennava.gov,7194,viennava.gov,d274418a.ess.barracudanetworks.com.,10,IN,MX
viennawi.gov,7196,viennawi.gov,viennawi-gov.mail.protection.outlook.com.,0,IN,MX
vihfa.gov,13391,vihfa.gov,vihfa-gov.mail.protection.outlook.com.,0,IN,MX
vilascountywi.gov,10178,vilascountywi.gov,vilascountywi-gov.mail.protection.outlook.com.,99,IN,MX
villageofalbionny.gov,7197,villageofalbionny.gov,villageofalbionny-gov.mail.protection.outlook.com.,0,IN,MX
villageofallouezwi.gov,7198,villageofallouezwi.gov,villageofallouezwi-gov.mail.protection.outlook.com.,0,IN,MX
villageofalmondwi.gov,7199,villageofalmondwi.gov,villageofalmondwi.gov.,0,IN,MX
villageofarenawi.gov,7200,villageofarenawi.gov,villageofarenawi-gov.mail.protection.outlook.com.,0,IN,MX
villageofavocawi.gov,7201,villageofavocawi.gov,villageofavocawi-gov.mail.protection.outlook.com.,0,IN,MX
villageofbabylonny.gov,7202,villageofbabylonny.gov,mail.villageofbabylonny.gov.,10,IN,MX
villageofbellevuewi.gov,7204,villageofbellevuewi.gov,villageofbellevuewi-gov-1.fortimailcloud.com.,10,IN,MX
villageofcamillus-ny.gov,7205,villageofcamillus-ny.gov,villageofcamillusny-gov04c.mail.protection.outlook.com.,0,IN,MX
villageofcascadewi.gov,7209,villageofcascadewi.gov,aspmx.l.google.com.,1,IN,MX
villageofcascowi.gov,7211,villageofcascowi.gov,VILLAGEOFCASCOWI-GOV.mail.protection.outlook.com.,0,IN,MX
villageofcatskillny.gov,7212,villageofcatskillny.gov,villageofcatskillny-gov.mail.protection.outlook.com.,10,IN,MX
villageofcazenoviany.gov,7213,villageofcazenoviany.gov,villageofcazenoviany-gov.mail.protection.outlook.com.,0,IN,MX
villageofclaytonmi.gov,7214,villageofclaytonmi.gov,mail.villageofclaytonmi.gov.,0,IN,MX
villageofclaytonwi.gov,7215,villageofclaytonwi.gov,villageofclaytonwi-gov.mail.protection.outlook.com.,0,IN,MX
villageofcolemanwi.gov,7216,villageofcolemanwi.gov,ASPMX.L.GOOGLE.COM.,1,IN,MX
villageofcottagegrove.gov,7221,villageofcottagegrove.gov,villageofcottagegrove-gov.mail.protection.outlook.com.,0,IN,MX
villageofdousman.gov,7222,villageofdousman.gov,villageofdousman-gov.mail.protection.outlook.com.,0,IN,MX
villageofdunlap-il.gov,7223,villageofdunlap-il.gov,villageofdunlapil-gov03i.mail.protection.outlook.com.,0,IN,MX
villageoffarwellmi.gov,7224,villageoffarwellmi.gov,villageoffarwellmi.gov.,0,IN,MX
villageofforestvillewi.gov,7225,villageofforestvillewi.gov,villageofforestvillewi-gov.mail.protection.outlook.com.,0,IN,MX
villageoffremontwi.gov,7231,villageoffremontwi.gov,aspmx.l.google.com.,1,IN,MX
villageofgoshen-ny.gov,7232,villageofgoshen-ny.gov,VillageofGoshenNY-Gov03i.mail.protection.outlook.com.,0,IN,MX
villageofgouverneurny.gov,7233,villageofgouverneurny.gov,mail.villageofgouverneurny.gov.,10,IN,MX
villageofgraftonwi.gov,7234,villageofgraftonwi.gov,villageofgraftonwi-gov.mail.protection.outlook.com.,0,IN,MX
villageofgrantsburg.gov,7235,villageofgrantsburg.gov,villageofgrantsburg-gov.mail.protection.outlook.com.,0,IN,MX
villageofhempsteadny.gov,7236,villageofhempsteadny.gov,d258831a.ess.barracudanetworks.com.,5,IN,MX
villageofhempsteadpdny.gov,7238,villageofhempsteadpdny.gov,villageofhempsteadpdny-gov.mail.protection.outlook.com.,0,IN,MX
villageofjacksonwi.gov,7239,villageofjacksonwi.gov,villageofjacksonwi-gov.mail.protection.outlook.com.,0,IN,MX
villageoflagrangeohio.gov,7240,villageoflagrangeohio.gov,villageoflagrangeohio-gov.mail.protection.outlook.com.,0,IN,MX
villageoflavallewi.gov,7245,villageoflavallewi.gov,aspmx.l.google.com.,1,IN,MX
villageoflindenhurstny.gov,7246,villageoflindenhurstny.gov,villageoflindenhurstny-gov.p10.mxthunder.com.,10,IN,MX
villageoflomira.gov,7250,villageoflomira.gov,villageoflomira-gov.mail.protection.outlook.com.,10,IN,MX
villageoflongcreekil.gov,7253,villageoflongcreekil.gov,aspmx.l.google.com.,1,IN,MX
villageofluxemburgwi.gov,7258,villageofluxemburgwi.gov,villageofluxemburgwi-gov.mail.protection.outlook.com.,0,IN,MX
villageofmazomaniewi.gov,7263,villageofmazomaniewi.gov,aspmx.l.google.com.,1,IN,MX
villageofmendonmi.gov,7265,villageofmendonmi.gov,villageofmendonmi-gov.mail.protection.outlook.com.,0,IN,MX
villageofmillerton-ny.gov,7266,villageofmillerton-ny.gov,spamtitan1.necscorp.com.,10,IN,MX
villageofminongwi.gov,7268,villageofminongwi.gov,mx1.emailsrvr.com.,10,IN,MX
villageofmisenheimernc.gov,7270,villageofmisenheimernc.gov,villageofmisenheimernc-gov.mail.protection.outlook.com.,0,IN,MX
villageofmuirmi.gov,7272,villageofmuirmi.gov,mx1.mtaroutes.com.,10,IN,MX
villageofmukwonago.gov,7275,villageofmukwonago.gov,smtp.wi.gov.,0,IN,MX
villageofnaponeene.gov,7276,villageofnaponeene.gov,villageofnaponeene-gov.mail.protection.outlook.com.,0,IN,MX
villageofnecedahwi.gov,7279,villageofnecedahwi.gov,necedah-us.p10.mxthunder.com.,10,IN,MX
villageofnewberlinny.gov,7281,villageofnewberlinny.gov,mx10.antispam.mailspamprotection.com.,10,IN,MX
villageofnewhaven-mi.gov,7284,villageofnewhaven-mi.gov,newhavenmi-org.mail.protection.outlook.com.,10,IN,MX
villageofnewholland-oh.gov,7285,villageofnewholland-oh.gov,villageofnewhollandoh-gov04i.mail.protection.outlook.com.,0,IN,MX
villageofnewtownohio.gov,7289,villageofnewtownohio.gov,aspmx.l.google.com.,1,IN,MX
villageofoakdalewi.gov,7291,villageofoakdalewi.gov,villageofoakdalewi-gov.mail.protection.outlook.com.,0,IN,MX
villageofoakfieldwi.gov,7292,villageofoakfieldwi.gov,villageofoakfieldwi-gov.mail.protection.outlook.com.,0,IN,MX
villageofowegony.gov,7293,villageofowegony.gov,villageofowegony-gov.mail.protection.outlook.com.,0,IN,MX
villageofpalmyrailmacoupin.gov,7297,villageofpalmyrailmacoupin.gov,ASPMX.L.GOOGLE.COM.,1,IN,MX
villageofpeninsula-oh.gov,7303,villageofpeninsula-oh.gov,aspmx.l.google.com.,1,IN,MX
villageofpewaukeewi.gov,7304,villageofpewaukeewi.gov,villageofpewaukeewi-gov.mail.protection.outlook.com.,0,IN,MX
